user_pseudo_id,usage_date,daily_minutes_used
d53a64105140be26fa666407e0e206f2,2026-09-10,107.67023333333333
1d47be2b20876cc54cdaed0c3bc7d8ec,2026-09-10,107.3261
ab2d5fe3abb1f484ae839e8a2283d49c,2026-09-10,106.79683333333334
72cd5fdad53cca5da3bd812f06ddae11,2026-09-10,106.37548333333334
3258af1f50d9d31d0c1fc389164c755d,2026-09-10,105.49646666666666
36bbcaa53fd73973f3cbb99eb2e0cd8e,2026-09-10,104.83543333333333
f49176bfb5128da2bc196f04232c6f90,2026-09-10,104.78213333333333
789e27f771bef27ff6d1ad047080bb05,2026-09-10,104.6487
745f5ac9bd3433aa2988490b94a40b0a,2026-09-10,104.53428333333333
869ad9f77342416778807f025738621e,2026-09-10,104.20348333333334
c63b88560bd2056a22d08d8b45b3fde6,2026-09-10,103.65635
f607f5aed2e72d9c244542410e4b64c0,2026-09-10,103.55638333333333
664c79257e4e8fea7b247d850eb676a5,2026-09-10,103.15485
80591f208a7f87cfe654629c512fbe38,2026-09-10,102.57628333333334
33a6aa68514abf3bce694b06083e241e,2026-09-10,102.14501666666666
c935a7d125b76fe56802d94bbcebeaa1,2026-09-10,102.00331666666666
cc8455bdf3db08ae7e8ce3ad6b922938,2026-09-10,101.2842
70a01517e680616ecadd2d835d8bdbaf,2026-09-10,101.05491666666667
